"signature","type","channel","fraction"
"ID6","3:Del:R","3:Del:R:1",0.00541365301624096
"ID6","3:Del:R","3:Del:R:2",0.000536054001608162
"ID6","3:Del:R","3:Del:R:3",4.7000000141e-05
"ID6","3:Del:R","3:Del:R:4",7.31000002193e-05
"ID6","3:Del:R","3:Del:R:5",0.000150616000451848
"ID6","4:Del:R","4:Del:R:0",0.00231509800694529
"ID6","4:Del:R","4:Del:R:1",0.00280672900842019
"ID6","4:Del:R","4:Del:R:2",0.00047449000142347
"ID6","4:Del:R","4:Del:R:3",0.000291345000874035
"ID6","4:Del:R","4:Del:R:4",0.000110576000331728
"ID6","4:Del:R","4:Del:R:5",5.68000001704e-05
"ID6","5:Del:R","5:Del:R:0",0.0193332910579999
"ID6","5:Del:R","5:Del:R:1",0.00750182502250548
"ID6","5:Del:R","5:Del:R:2",0.000370524001111572
"ID6","5:Del:R","5:Del:R:3",0.000168175000504525
"ID6","5:Del:R","5:Del:R:4",5.32000001596e-05
"ID6","5:Del:R","5:Del:R:5",1.15000000345e-05
"ID6","2:Ins:R","2:Ins:R:0",0.00199838700599516
"ID6","2:Ins:R","2:Ins:R:1",0.000208533000625599
"ID6","2:Ins:R","2:Ins:R:2",0.000790414002371242
"ID6","2:Ins:R","2:Ins:R:3",0.000499074001497222
"ID6","2:Ins:R","2:Ins:R:4",0.000189469000568407
"ID6","2:Ins:R","2:Ins:R:5",0.000748642002245926
"ID6","3:Ins:R","3:Ins:R:0",0.00121918500365755
"ID6","3:Ins:R","3:Ins:R:1",0.000288615000865845
"ID6","3:Ins:R","3:Ins:R:2",0.000746533002239599
"ID6","3:Ins:R","3:Ins:R:3",0.000249737000749211
"ID6","3:Ins:R","3:Ins:R:4",0.000155952000467856
"ID6","3:Ins:R","3:Ins:R:5",1.98000000594e-05
"ID6","4:Ins:R","4:Ins:R:0",0.00146791700440375
"ID6","4:Ins:R","4:Ins:R:1",0.000476283001428849
"ID6","4:Ins:R","4:Ins:R:2",0.000528663001585989
"ID6","4:Ins:R","4:Ins:R:3",0.000334824001004472
"ID6","4:Ins:R","4:Ins:R:4",5.6000000168e-05
"ID6","4:Ins:R","4:Ins:R:5",0.000106861000320583
"ID6","5:Ins:R","5:Ins:R:0",0.00871678102615034
"ID6","5:Ins:R","5:Ins:R:1",0.00540564301621693
"ID6","5:Ins:R","5:Ins:R:2",0.00132184300396553
"ID6","5:Ins:R","5:Ins:R:3",2.88000000864e-05
"ID6","5:Ins:R","5:Ins:R:4",4.83000001449e-05
"ID6","5:Ins:R","5:Ins:R:5",6.17000001851e-05
"ID6","2:Del:M","2:Del:M:1",0.000632866001898598
"ID6","3:Del:M","3:Del:M:1",0.000990097002970291
"ID6","3:Del:M","3:Del:M:2",0.00443363001330089
"ID6","4:Del:M","4:Del:M:1",0.00274539500823619
"ID6","4:Del:M","4:Del:M:2",0.00868271002604813
"ID6","4:Del:M","4:Del:M:3",0.00477309401431928
"ID6","5:Del:M","5:Del:M:1",0.0710665792131997
"ID6","5:Del:M","5:Del:M:2",0.253108347759325
"ID6","5:Del:M","5:Del:M:3",0.216806032650418
"ID6","5:Del:M","5:Del:M:4",0.120483943361452
"ID6","5:Del:M","5:Del:M:5",0.099282999297849
"ID7","1:Del:C","1:Del:C:0",0.000466560997200634
"ID7","1:Del:C","1:Del:C:1",1e-18
"ID7","1:Del:C","1:Del:C:2",0.00856194494862833
"ID7","1:Del:C","1:Del:C:3",0.0423601467458391
"ID7","1:Del:C","1:Del:C:4",0.114891908310649
"ID7","1:Del:C","1:Del:C:5",0.251763140489421
"ID7","1:Del:T","1:Del:T:0",0.00266748998399506
"ID7","1:Del:T","1:Del:T:1",0.00773272495360365
"ID7","1:Del:T","1:Del:T:2",0.00025475999847144
"ID7","1:Del:T","1:Del:T:3",0.0289727418261635
"ID7","1:Del:T","1:Del:T:4",0.158850552046897
"ID7","1:Del:T","1:Del:T:5",1.91999998848e-07
"ID7","1:Ins:C","1:Ins:C:0",0.000672366995965798
"ID7","1:Ins:C","1:Ins:C:1",2.61999998428e-05
"ID7","1:Ins:C","1:Ins:C:2",2.57999998452e-05
"ID7","1:Ins:C","1:Ins:C:3",0.00240773498555359
"ID7","1:Ins:C","1:Ins:C:4",0.0154854309070874
"ID7","1:Ins:C","1:Ins:C:5",0.0603432286379406
"ID7","1:Ins:T","1:Ins:T:0",1.35999999184e-06
"ID7","1:Ins:T","1:Ins:T:1",0.000373647997758112
"ID7","1:Ins:T","1:Ins:T:2",0.0183827058897038
"ID7","1:Ins:T","1:Ins:T:3",0.00889163494665019
"ID7","1:Ins:T","1:Ins:T:4",0.0127879689232722
"ID7","1:Ins:T","1:Ins:T:5",0.0107898489352609
"ID7","2:Del:R","2:Del:R:0",2.32999998602e-05
"ID7","2:Del:R","2:Del:R:1",0.00818230195090619
"ID7","2:Del:R","2:Del:R:2",0.00899154094605075
"ID7","2:Del:R","2:Del:R:3",0.0721321375672072
"ID7","2:Del:R","2:Del:R:4",0.0522508416864949
"ID7","2:Del:R","2:Del:R:5",0.057046330657722
"ID7","3:Del:R","3:Del:R:0",0.000625411996247528
"ID7","3:Del:R","3:Del:R:1",0.011689002929866
"ID7","3:Del:R","3:Del:R:2",0.00547484896715091
"ID7","3:Del:R","3:Del:R:3",0.00345674797925951
"ID7","3:Del:R","3:Del:R:4",0.000492536997044778
"ID7","3:Del:R","3:Del:R:5",0.000436588997380466
"ID7","4:Del:R","4:Del:R:0",0.000130876999214738
"ID7","4:Del:R","4:Del:R:1",0.00339680397961918
"ID7","4:Del:R","4:Del:R:2",0.00277738698333568
"ID7","4:Del:R","4:Del:R:3",0.000439585997362484
"ID7","4:Del:R","4:Del:R:4",0.00020180999878914
"ID7","4:Del:R","4:Del:R:5",0.000250763998495416
"ID7","5:Del:R","5:Del:R:0",8.5499999487e-05
"ID7","5:Del:R","5:Del:R:1",0.00347672897913963
"ID7","5:Del:R","5:Del:R:2",0.0011688999929866
"ID7","5:Del:R","5:Del:R:3",0.000406616997560298
"ID7","5:Del:R","5:Del:R:4",0.000125881999244708
"ID7","5:Del:R","5:Del:R:5",2.07999998752e-05
"ID7","2:Ins:R","2:Ins:R:0",3.03999998176e-05
"ID7","2:Ins:R","2:Ins:R:1",0.000397625997614244
"ID7","2:Ins:R","2:Ins:R:2",7.00999995794e-05
"ID7","2:Ins:R","2:Ins:R:3",0.00314703898111777
"ID7","2:Ins:R","2:Ins:R:4",0.00182827998903032
"ID7","2:Ins:R","2:Ins:R:5",0.00024476999853138
"ID7","3:Ins:R","3:Ins:R:0",1e-18
"ID7","3:Ins:R","3:Ins:R:1",5.50999996694e-06
"ID7","3:Ins:R","3:Ins:R:2",5.46999996718e-05
"ID7","3:Ins:R","3:Ins:R:3",0.000177832998933002
"ID7","3:Ins:R","3:Ins:R:4",0.000415608997506346
"ID7","3:Ins:R","3:Ins:R:5",0.000769275995384344
"ID7","4:Ins:R","4:Ins:R:0",1e-18
"ID7","4:Ins:R","4:Ins:R:1",2.60999998434e-05
"ID7","4:Ins:R","4:Ins:R:2",0.000194816998831098
"ID7","4:Ins:R","4:Ins:R:3",0.000273741998357548
"ID7","4:Ins:R","4:Ins:R:4",0.000258756998447458
"ID7","4:Ins:R","4:Ins:R:5",8.73999994756e-06
"ID7","5:Ins:R","5:Ins:R:0",1e-18
"ID7","5:Ins:R","5:Ins:R:1",1e-18
"ID7","5:Ins:R","5:Ins:R:2",8.83999994696e-06
"ID7","5:Ins:R","5:Ins:R:3",4.45999997324e-06
"ID7","5:Ins:R","5:Ins:R:4",1.05999999364e-05
"ID7","5:Ins:R","5:Ins:R:5",4.27999997432e-06
"ID7","2:Del:M","2:Del:M:1",0.00312705798123765
"ID7","3:Del:M","3:Del:M:1",0.00025475999847144
"ID7","3:Del:M","3:Del:M:2",0.00463563897218617
"ID7","4:Del:M","4:Del:M:1",0.000183826998897038
"ID7","4:Del:M","4:Del:M:2",0.00101904099388575
"ID7","4:Del:M","4:Del:M:3",0.00071732499569605
"ID7","5:Del:M","5:Del:M:1",2.35999998584e-05
"ID7","5:Del:M","5:Del:M:2",0.000245768998525386
"ID7","5:Del:M","5:Del:M:3",6.15999996304e-05
"ID7","5:Del:M","5:Del:M:4",6.81999995908e-05
"ID7","5:Del:M","5:Del:M:5",0.00173836498956981
"ID8","1:Del:C","1:Del:C:0",0.0398275578805173
"ID8","1:Del:C","1:Del:C:1",0.0239159379282522
"ID8","1:Del:C","1:Del:C:2",0.00333055399000834
"ID8","1:Del:C","1:Del:C:3",0.00540315298379054
"ID8","1:Del:C","1:Del:C:4",0.00127570899617287
"ID8","1:Del:C","1:Del:C:5",0.000933728997198813
"ID8","1:Del:T","1:Del:T:0",0.0342436868972689
"ID8","1:Del:T","1:Del:T:1",0.0104520759686438
"ID8","1:Del:T","1:Del:T:2",0.00899202997302391
"ID8","1:Del:T","1:Del:T:3",0.00982504497052486
"ID8","1:Del:T","1:Del:T:4",0.00127377999617866
"ID8","1:Del:T","1:Del:T:5",0.010620341968139
"ID8","1:Ins:C","1:Ins:C:0",0.00276427099170719
"ID8","1:Ins:C","1:Ins:C:1",0.00216911899349264
"ID8","1:Ins:C","1:Ins:C:2",0.001526999995419
"ID8","1:Ins:C","1:Ins:C:3",0.000116523999650428
"ID8","1:Ins:C","1:Ins:C:4",0.000554176998337469
"ID8","1:Ins:C","1:Ins:C:5",0.000489488998531533
"ID8","1:Ins:T","1:Ins:T:0",0.00450797898647606
"ID8","1:Ins:T","1:Ins:T:1",0.00486869598539391
"ID8","1:Ins:T","1:Ins:T:2",0.00142963599571109
"ID8","1:Ins:T","1:Ins:T:3",0.00108728599673814
"ID8","1:Ins:T","1:Ins:T:4",0.000822617997532146
"ID8","1:Ins:T","1:Ins:T:5",0.0201612479395163
"ID8","2:Del:R","2:Del:R:0",0.00876921897369234
"ID8","2:Del:R","2:Del:R:1",0.0103071449690786
"ID8","2:Del:R","2:Del:R:2",0.000532025998403922
"ID8","2:Del:R","2:Del:R:3",2.70999999187e-05
"ID8","2:Del:R","2:Del:R:4",0.000274026999177919
"ID8","2:Del:R","2:Del:R:5",0.000833078997500763
"ID8","3:Del:R","3:Del:R:0",0.0109641009671077
"ID8","3:Del:R","3:Del:R:1",0.0013488669959534
"ID8","3:Del:R","3:Del:R:2",0.000376570998870287
"ID8","3:Del:R","3:Del:R:3",0.000253508999239473
"ID8","3:Del:R","3:Del:R:4",2.67999999196e-06
"ID8","3:Del:R","3:Del:R:5",9.0999999727e-05
"ID8","4:Del:R","4:Del:R:0",0.00669130897992607
"ID8","4:Del:R","4:Del:R:1",0.00162295499513113
"ID8","4:Del:R","4:Del:R:2",0.000272622999182131
"ID8","4:Del:R","4:Del:R:3",2.87999999136e-05
"ID8","4:Del:R","4:Del:R:4",9.72999997081e-05
"ID8","4:Del:R","4:Del:R:5",6.33999998098e-06
"ID8","5:Del:R","5:Del:R:0",0.237978862286063
"ID8","5:Del:R","5:Del:R:1",0.000572256998283229
"ID8","5:Del:R","5:Del:R:2",0.000516837998449486
"ID8","5:Del:R","5:Del:R:3",8.15999997552e-06
"ID8","5:Del:R","5:Del:R:4",0.000112897999661306
"ID8","5:Del:R","5:Del:R:5",4.42999998671e-05
"ID8","2:Ins:R","2:Ins:R:0",0.00191670999424987
"ID8","2:Ins:R","2:Ins:R:1",0.00166181599501455
"ID8","2:Ins:R","2:Ins:R:2",0.000304585999086242
"ID8","2:Ins:R","2:Ins:R:3",0.000177582999467251
"ID8","2:Ins:R","2:Ins:R:4",1.65999999502e-05
"ID8","2:Ins:R","2:Ins:R:5",0.00176438399470685
"ID8","3:Ins:R","3:Ins:R:0",0.000667862997996411
"ID8","3:Ins:R","3:Ins:R:1",0.000671722997984831
"ID8","3:Ins:R","3:Ins:R:2",0.000135767999592696
"ID8","3:Ins:R","3:Ins:R:3",3.78999998863e-05
"ID8","3:Ins:R","3:Ins:R:4",0.000122040999633877
"ID8","3:Ins:R","3:Ins:R:5",3.65999998902e-05
"ID8","4:Ins:R","4:Ins:R:0",0.000777757997666726
"ID8","4:Ins:R","4:Ins:R:1",0.0011039009966883
"ID8","4:Ins:R","4:Ins:R:2",7.98999997603e-05
"ID8","4:Ins:R","4:Ins:R:3",8.57999997426e-06
"ID8","4:Ins:R","4:Ins:R:4",0.000205514999383455
"ID8","4:Ins:R","4:Ins:R:5",0.000885224997344325
"ID8","5:Ins:R","5:Ins:R:0",0.000318328999045013
"ID8","5:Ins:R","5:Ins:R:1",0.00976111397071666
"ID8","5:Ins:R","5:Ins:R:2",0.000101152999696541
"ID8","5:Ins:R","5:Ins:R:3",7.08999997873e-05
"ID8","5:Ins:R","5:Ins:R:4",6.73999997978e-06
"ID8","5:Ins:R","5:Ins:R:5",0.000190550999428347
"ID8","2:Del:M","2:Del:M:1",0.00491367198525898
"ID8","3:Del:M","3:Del:M:1",0.00929033697212899
"ID8","3:Del:M","3:Del:M:2",0.00430269298709192
"ID8","4:Del:M","4:Del:M:1",0.00580955098257135
"ID8","4:Del:M","4:Del:M:2",0.00159158699522524
"ID8","4:Del:M","4:Del:M:3",0.00109834199670497
"ID8","5:Del:M","5:Del:M:1",0.280724260157827
"ID8","5:Del:M","5:Del:M:2",0.12361016262917
"ID8","5:Del:M","5:Del:M:3",0.0461304078616088
"ID8","5:Del:M","5:Del:M:4",0.0163672559508982
"ID8","5:Del:M","5:Del:M:5",0.0128148819615554
"ID9","1:Del:C","1:Del:C:0",0.33493987999518
"ID9","1:Del:C","1:Del:C:1",0.0999942257000173
"ID9","1:Del:C","1:Del:C:2",0.00269065499192804
"ID9","1:Del:C","1:Del:C:3",0.0106254159681238
"ID9","1:Del:C","1:Del:C:4",0.0124969019625093
"ID9","1:Del:C","1:Del:C:5",4.47999998656e-05
"ID9","1:Del:T","1:Del:T:0",0.105105372684684
"ID9","1:Del:T","1:Del:T:1",0.0442936408671191
"ID9","1:Del:T","1:Del:T:2",0.0858619557424141
"ID9","1:Del:T","1:Del:T:3",0.113250662660248
"ID9","1:Del:T","1:Del:T:4",0.0944127367167618
"ID9","1:Del:T","1:Del:T:5",0.000929834997210495
"ID9","1:Ins:C","1:Ins:C:0",5.40999998377e-18
"ID9","1:Ins:C","1:Ins:C:1",1.92999999421e-06
"ID9","1:Ins:C","1:Ins:C:2",0.000352622998942131
"ID9","1:Ins:C","1:Ins:C:3",5.40999998377e-18
"ID9","1:Ins:C","1:Ins:C:4",2.15999999352e-06
"ID9","1:Ins:C","1:Ins:C:5",7.36999997789e-05
"ID9","1:Ins:T","1:Ins:T:0",0.0126144839621565
"ID9","1:Ins:T","1:Ins:T:1",0.0103852739688442
"ID9","1:Ins:T","1:Ins:T:2",0.00231466299305601
"ID9","1:Ins:T","1:Ins:T:3",0.00160088499519735
"ID9","1:Ins:T","1:Ins:T:4",0.00158535499524393
"ID9","1:Ins:T","1:Ins:T:5",0.00577247998268256
"ID9","2:Del:R","2:Del:R:0",0.0131747469604758
"ID9","2:Del:R","2:Del:R:1",0.00319854099040438
"ID9","2:Del:R","2:Del:R:2",0.00118969699643091
"ID9","2:Del:R","2:Del:R:3",9.58999997123e-05
"ID9","2:Del:R","2:Del:R:4",5.40999998377e-18
"ID9","2:Del:R","2:Del:R:5",5.40999998377e-18
"ID9","3:Del:R","3:Del:R:0",0.00285809499142572
"ID9","3:Del:R","3:Del:R:1",0.00430190998709427
"ID9","3:Del:R","3:Del:R:2",0.00127571699617285
"ID9","3:Del:R","3:Del:R:3",0.00030210999909367
"ID9","3:Del:R","3:Del:R:4",5.40999998377e-18
"ID9","3:Del:R","3:Del:R:5",5.40999998377e-18
"ID9","4:Del:R","4:Del:R:0",0.00143277399570168
"ID9","4:Del:R","4:Del:R:1",0.00459421698621735
"ID9","4:Del:R","4:Del:R:2",0.000896023997311928
"ID9","4:Del:R","4:Del:R:3",2.37999999286e-05
"ID9","4:Del:R","4:Del:R:4",5.40999998377e-18
"ID9","4:Del:R","4:Del:R:5",1.36999999589e-05
"ID9","5:Del:R","5:Del:R:0",0.000772051997683844
"ID9","5:Del:R","5:Del:R:1",0.000479550998561347
"ID9","5:Del:R","5:Del:R:2",0.000264968999205093
"ID9","5:Del:R","5:Del:R:3",6.11999998164e-06
"ID9","5:Del:R","5:Del:R:4",7.24999997825e-06
"ID9","5:Del:R","5:Del:R:5",2.98999999103e-05
"ID9","2:Ins:R","2:Ins:R:0",0.00116233899651298
"ID9","2:Ins:R","2:Ins:R:1",0.00210019199369942
"ID9","2:Ins:R","2:Ins:R:2",0.000760940997717177
"ID9","2:Ins:R","2:Ins:R:3",0.000351634998945095
"ID9","2:Ins:R","2:Ins:R:4",3.06999999079e-05
"ID9","2:Ins:R","2:Ins:R:5",5.40999998377e-18
"ID9","3:Ins:R","3:Ins:R:0",0.000254572999236281
"ID9","3:Ins:R","3:Ins:R:1",0.000823354997529935
"ID9","3:Ins:R","3:Ins:R:2",0.000118260999645217
"ID9","3:Ins:R","3:Ins:R:3",5.17999998446e-06
"ID9","3:Ins:R","3:Ins:R:4",1.60999999517e-05
"ID9","3:Ins:R","3:Ins:R:5",5.40999998377e-18
"ID9","4:Ins:R","4:Ins:R:0",0.000164386999506839
"ID9","4:Ins:R","4:Ins:R:1",0.000715564997853305
"ID9","4:Ins:R","4:Ins:R:2",4.23999998728e-05
"ID9","4:Ins:R","4:Ins:R:3",2.14999999355e-05
"ID9","4:Ins:R","4:Ins:R:4",5.40999998377e-18
"ID9","4:Ins:R","4:Ins:R:5",2.17999999346e-06
"ID9","5:Ins:R","5:Ins:R:0",0.000165845999502462
"ID9","5:Ins:R","5:Ins:R:1",0.00125399599623801
"ID9","5:Ins:R","5:Ins:R:2",0.000102848999691453
"ID9","5:Ins:R","5:Ins:R:3",8.01999997594e-05
"ID9","5:Ins:R","5:Ins:R:4",5.04999998485e-05
"ID9","5:Ins:R","5:Ins:R:5",9.88999997033e-06
"ID9","2:Del:M","2:Del:M:1",0.00390097198829708
"ID9","3:Del:M","3:Del:M:1",0.00301132799096602
"ID9","3:Del:M","3:Del:M:2",0.00154330199537009
"ID9","4:Del:M","4:Del:M:1",0.00192772099421684
"ID9","4:Del:M","4:Del:M:2",0.00329744799010766
"ID9","4:Del:M","4:Del:M:3",0.00254407899236776
"ID9","5:Del:M","5:Del:M:1",3.53999998938e-05
"ID9","5:Del:M","5:Del:M:2",0.000221235999336292
"ID9","5:Del:M","5:Del:M:3",0.000570906998287279
"ID9","5:Del:M","5:Del:M:4",0.000448307998655076
"ID9","5:Del:M","5:Del:M:5",5.40999998377e-18
"ID10","1:Del:C","1:Del:C:0",0.0251054140979111
"ID10","1:Del:C","1:Del:C:1",0.0293063201142946
"ID10","1:Del:C","1:Del:C:2",0.0188040560733358
"ID10","1:Del:C","1:Del:C:3",0.0165035600643639
"ID10","1:Del:C","1:Del:C:4",0.00293063201142946
"ID10","1:Del:C","1:Del:C:5",8.420000032838e-18
"ID10","1:Del:T","1:Del:T:0",0.0283061051103938
"ID10","1:Del:T","1:Del:T:1",8.420000032838e-18
"ID10","1:Del:T","1:Del:T:2",0.00151032600589027
"ID10","1:Del:T","1:Del:T:3",0.00142030600553919
"ID10","1:Del:T","1:Del:T:4",0.00241052000940103
"ID10","1:Del:T","1:Del:T:5",1.270000004953e-17
"ID10","1:Ins:C","1:Ins:C:0",8.420000032838e-18
"ID10","1:Ins:C","1:Ins:C:1",0.000345074001345789
"ID10","1:Ins:C","1:Ins:C:2",0.00027205900106103
"ID10","1:Ins:C","1:Ins:C:3",0.00258055601006417
"ID10","1:Ins:C","1:Ins:C:4",0.000411089001603247
"ID10","1:Ins:C","1:Ins:C:5",0.000851184003319617
"ID10","1:Ins:T","1:Ins:T:0",0.0170036670663143
"ID10","1:Ins:T","1:Ins:T:1",0.0438094491708568
"ID10","1:Ins:T","1:Ins:T:2",0.00365078701423807
"ID10","1:Ins:T","1:Ins:T:3",0.00375080901462815
"ID10","1:Ins:T","1:Ins:T:4",9.660000037674e-06
"ID10","1:Ins:T","1:Ins:T:5",1.110000004329e-08
"ID10","2:Del:R","2:Del:R:0",0.000839181003272806
"ID10","2:Del:R","2:Del:R:1",0.00947204203694096
"ID10","2:Del:R","2:Del:R:2",0.0065414110255115
"ID10","2:Del:R","2:Del:R:3",0.000185040000721656
"ID10","2:Del:R","2:Del:R:4",8.420000032838e-18
"ID10","2:Del:R","2:Del:R:5",8.420000032838e-18
"ID10","3:Del:R","3:Del:R:0",0.00120025900468101
"ID10","3:Del:R","3:Del:R:1",0.0427092111665659
"ID10","3:Del:R","3:Del:R:2",0.00506109101973825
"ID10","3:Del:R","3:Del:R:3",0.0027305890106493
"ID10","3:Del:R","3:Del:R:4",8.420000032838e-18
"ID10","3:Del:R","3:Del:R:5",8.420000032838e-18
"ID10","4:Del:R","4:Del:R:0",0.00147031700573424
"ID10","4:Del:R","4:Del:R:1",0.000521112002032337
"ID10","4:Del:R","4:Del:R:2",7.50000002925e-05
"ID10","4:Del:R","4:Del:R:3",0.000132028000514909
"ID10","4:Del:R","4:Del:R:4",8.420000032838e-18
"ID10","4:Del:R","4:Del:R:5",0.000209045000815275
"ID10","5:Del:R","5:Del:R:0",0.00139030000542217
"ID10","5:Del:R","5:Del:R:1",0.026205652102202
"ID10","5:Del:R","5:Del:R:2",0.00177038200690449
"ID10","5:Del:R","5:Del:R:3",0.000137030000534417
"ID10","5:Del:R","5:Del:R:4",0.000125027000487605
"ID10","5:Del:R","5:Del:R:5",0.00112024200436894
"ID10","2:Ins:R","2:Ins:R:0",0.0253054580986913
"ID10","2:Ins:R","2:Ins:R:1",0.0389083921517427
"ID10","2:Ins:R","2:Ins:R:2",0.026205652102202
"ID10","2:Ins:R","2:Ins:R:3",0.000280060001092234
"ID10","2:Ins:R","2:Ins:R:4",8.420000032838e-18
"ID10","2:Ins:R","2:Ins:R:5",8.420000032838e-18
"ID10","3:Ins:R","3:Ins:R:0",0.0181039050706052
"ID10","3:Ins:R","3:Ins:R:1",0.0552119082153264
"ID10","3:Ins:R","3:Ins:R:2",0.00943203403678493
"ID10","3:Ins:R","3:Ins:R:3",0.000461099001798286
"ID10","3:Ins:R","3:Ins:R:4",0.000187040000729456
"ID10","3:Ins:R","3:Ins:R:5",0.000185040000721656
"ID10","4:Ins:R","4:Ins:R:0",0.0160034520624135
"ID10","4:Ins:R","4:Ins:R:1",0.0746160922910027
"ID10","4:Ins:R","4:Ins:R:2",0.00409088201595444
"ID10","4:Ins:R","4:Ins:R:3",0.000239052000932303
"ID10","4:Ins:R","4:Ins:R:4",0.00228049200889392
"ID10","4:Ins:R","4:Ins:R:5",0.0138029770538316
"ID10","5:Ins:R","5:Ins:R:0",0.0492106131919214
"ID10","5:Ins:R","5:Ins:R:1",0.278059972084434
"ID10","5:Ins:R","5:Ins:R:2",0.00922198903596576
"ID10","5:Ins:R","5:Ins:R:3",0.00366078901427708
"ID10","5:Ins:R","5:Ins:R:4",0.00334072001302881
"ID10","5:Ins:R","5:Ins:R:5",0.0027405910106883
"ID10","2:Del:M","2:Del:M:1",0.000638138002488738
"ID10","3:Del:M","3:Del:M:1",0.00396085401544733
"ID10","3:Del:M","3:Del:M:2",0.0193041640752862
"ID10","4:Del:M","4:Del:M:1",0.000179039000698252
"ID10","4:Del:M","4:Del:M:2",0.000387083001509624
"ID10","4:Del:M","4:Del:M:3",8.220000032058e-05
"ID10","5:Del:M","5:Del:M:1",0.00133028700518812
"ID10","5:Del:M","5:Del:M:2",0.000124027000483705
"ID10","5:Del:M","5:Del:M:3",5.650000022035e-05
"ID10","5:Del:M","5:Del:M:4",0.000104022000405686
"ID10","5:Del:M","5:Del:M:5",0.0414089311614948
"ID11","1:Del:C","1:Del:C:0",0.00157656499873875
"ID11","1:Del:C","1:Del:C:1",0.000550317999559745
"ID11","1:Del:C","1:Del:C:2",0.00035733799971413
"ID11","1:Del:C","1:Del:C:3",9.07999999273599e-18
"ID11","1:Del:C","1:Del:C:4",9.07999999273599e-18
"ID11","1:Del:C","1:Del:C:5",0.000156464999874828
"ID11","1:Del:T","1:Del:T:0",0.000944205999244634
"ID11","1:Del:T","1:Del:T:1",0.000258504999793196
"ID11","1:Del:T","1:Del:T:2",0.000516518999586785
"ID11","1:Del:T","1:Del:T:3",0.000425679999659456
"ID11","1:Del:T","1:Del:T:4",0.00193245099845404
"ID11","1:Del:T","1:Del:T:5",0.00653939499476847
"ID11","1:Ins:C","1:Ins:C:0",0.00018623799985101
"ID11","1:Ins:C","1:Ins:C:1",0.163482883869214
"ID11","1:Ins:C","1:Ins:C:2",0.0937388429250088
"ID11","1:Ins:C","1:Ins:C:3",0.0361756399710595
"ID11","1:Ins:C","1:Ins:C:4",0.0111897889910482
"ID11","1:Ins:C","1:Ins:C:5",0.00341224199727021
"ID11","1:Ins:T","1:Ins:T:0",0.000406944999674444
"ID11","1:Ins:T","1:Ins:T:1",0.314277275748578
"ID11","1:Ins:T","1:Ins:T:2",0.161807822870554
"ID11","1:Ins:T","1:Ins:T:3",0.10772532691382
"ID11","1:Ins:T","1:Ins:T:4",0.0490306799607755
"ID11","1:Ins:T","1:Ins:T:5",0.0236290429810968
"ID11","2:Del:R","2:Del:R:0",9.07999999273599e-18
"ID11","2:Del:R","2:Del:R:1",0.00136309899890952
"ID11","2:Del:R","2:Del:R:2",0.000150728999879417
"ID11","2:Del:R","2:Del:R:3",9.07999999273599e-18
"ID11","2:Del:R","2:Del:R:4",9.12999999269599e-06
"ID11","2:Del:R","2:Del:R:5",0.00452771299637783
"ID11","3:Del:R","3:Del:R:0",0.000189441999848446
"ID11","3:Del:R","3:Del:R:1",0.00039086299968731
"ID11","3:Del:R","3:Del:R:2",0.000170421999863662
"ID11","3:Del:R","3:Del:R:3",0.000127575999897939
"ID11","3:Del:R","3:Del:R:4",0.00120210799903831
"ID11","3:Del:R","3:Del:R:5",0.00174236299860611
"ID11","4:Del:R","4:Del:R:0",9.07999999273599e-18
"ID11","4:Del:R","4:Del:R:1",0.000355503999715597
"ID11","4:Del:R","4:Del:R:2",9.07999999273599e-18
"ID11","4:Del:R","4:Del:R:3",0.00031213699975029
"ID11","4:Del:R","4:Del:R:4",0.000687365999450106
"ID11","4:Del:R","4:Del:R:5",0.000157602999873918
"ID11","5:Del:R","5:Del:R:0",0.00128145399897484
"ID11","5:Del:R","5:Del:R:1",0.000474633999620293
"ID11","5:Del:R","5:Del:R:2",9.07999999273599e-18
"ID11","5:Del:R","5:Del:R:3",9.07999999273599e-18
"ID11","5:Del:R","5:Del:R:4",9.07999999273599e-18
"ID11","5:Del:R","5:Del:R:5",8.17999999345599e-08
"ID11","2:Ins:R","2:Ins:R:0",0.000190466999847626
"ID11","2:Ins:R","2:Ins:R:1",9.07999999273599e-18
"ID11","2:Ins:R","2:Ins:R:2",0.000247884999801692
"ID11","2:Ins:R","2:Ins:R:3",0.000372355999702115
"ID11","2:Ins:R","2:Ins:R:4",0.000442383999646093
"ID11","2:Ins:R","2:Ins:R:5",0.000288800999768959
"ID11","3:Ins:R","3:Ins:R:0",9.07999999273599e-18
"ID11","3:Ins:R","3:Ins:R:1",0.000207082999834334
"ID11","3:Ins:R","3:Ins:R:2",0.000221525999822779
"ID11","3:Ins:R","3:Ins:R:3",2.179999998256e-05
"ID11","3:Ins:R","3:Ins:R:4",9.07999999273599e-18
"ID11","3:Ins:R","3:Ins:R:5",9.00999999279199e-05
"ID11","4:Ins:R","4:Ins:R:0",0.000159620999872303
"ID11","4:Ins:R","4:Ins:R:1",0.000377635999697891
"ID11","4:Ins:R","4:Ins:R:2",9.07999999273599e-18
"ID11","4:Ins:R","4:Ins:R:3",9.07999999273599e-18
"ID11","4:Ins:R","4:Ins:R:4",9.07999999273599e-18
"ID11","4:Ins:R","4:Ins:R:5",9.07999999273599e-18
